Employee ID,Gender,Age,Department,Job Role,Position Level,Location,Manager ID,Hire Date,Years At Company,Years In Role,Annual Salary,Bonus Percent,Performance Rating,Productivity Index,Quality Score,Engagement Score,Satisfaction Score,Work Life Balance Score,Training Hours,Certification Count,Promoted Last 3 Years Description,Special Projects Count,Absence Days,Attrition Flag,Termination Date,Termination Reason,Active Employee Flag,Tenure Bucket,Inactive Employee Flag,PromotionLast3Yrs
EMP1CC9C2,Male,41,Finance,Treasury Analyst,L3,Chicago,EMP092F2E,2015-08-23,9.4,8.4,122265.0,0.09,3.5,40.0,83.0,83.0,7.3,3.5,36.0,2,Not Promoted,0,7,Low,,,1,5-10yrs,0,0
EMPAFF104,Female,38,Engineering,Data Scientist,L3,Chicago,EMP6085B8,2022-09-09,2.3,2.3,108432.0,0.07,3.2,62.0,72.0,53.0,6.3,2.5,20.0,1,Not Promoted,0,5,Low,,,1,1-3yrs,0,0
EMP1F2473,Female,25,Operations,Operations Manager,L4,San Francisco,EMP5CBD8C,2018-11-22,6.1,6.1,243330.0,0.17,4.5,60.0,97.0,37.0,7.6,3.0,92.0,0,Promoted,6,6,Low,,,1,5-10yrs,0,1
EMP65E9B0,Female,28,Finance,Accountant,L4,New York,EMP186919,2023-02-01,1.9,0.8999999999999999,210593.0,0.22,1.0,48.0,81.0,46.0,6.8,1.2,5.0,3,Not Promoted,2,8,Low,,,1,1-3yrs,0,0
EMP228668,Female,44,Sales,Sales Manager,L3,New York,EMPEC6E21,2019-01-27,5.9,3.9000000000000004,166558.0,0.1,4.3,57.0,69.0,92.0,6.6,5.0,11.0,2,Not Promoted,2,2,Low,,,1,5-10yrs,0,0
EMPBA7AF9,Male,37,Finance,Finance Manager,L2,San Francisco,EMP267664,2024-04-03,0.7,0.0,110488.0,0.14,4.0,72.0,70.0,51.0,6.5,3.3,7.0,1,Not Promoted,1,4,Low,,,1,<1yr,0,0
EMPEB8C86,Male,30,Finance,Finance Manager,L1,Chicago,EMPE16654,2021-08-12,3.4,2.4,79772.0,0.18,1.5,97.0,88.0,37.0,6.7,4.2,35.0,0,Promoted,1,9,Low,,,1,3-5yrs,0,1
EMP80B946,Male,28,Engineering,Technical Lead,L2,San Francisco,EMPDC89B4,2015-12-10,9.1,8.1,115549.0,0.1,4.0,55.0,95.0,68.0,7.2,4.0,91.0,4,Promoted,2,2,Low,,,1,5-10yrs,0,1
EMP0B1390,Female,31,Finance,Finance Manager,L2,Chicago,EMPA2579E,2023-09-08,1.3,1.3,79937.0,0.11,4.2,52.0,88.0,81.0,7.0,3.3,9.0,2,Not Promoted,2,8,Low,,,1,1-3yrs,0,0
EMPAF72B3,Female,31,Engineering,Software Engineer,L3,San Francisco,EMP983D67,2019-03-31,5.8,5.8,187537.0,0.07,3.7,61.0,88.0,71.0,7.1,1.2,74.0,0,Not Promoted,1,16,Low,,,1,5-10yrs,0,0
EMPBAED59,Female,28,HR,HR Manager,L1,New York,EMP039978,2021-10-20,3.2,3.2,68437.0,0.1,1.8,78.0,72.0,82.0,5.9,2.8,22.0,3,Not Promoted,2,4,Low,,,1,3-5yrs,0,0
EMP791B40,Female,22,HR,Benefits Coordinator,L3,New York,EMP797252,2023-08-17,1.4,0.3999999999999999,124988.0,0.14,3.8,94.0,83.0,93.0,8.5,3.6,28.0,1,Promoted,1,21,Low,,,1,1-3yrs,0,1
EMPECDDF5,Female,44,HR,Benefits Coordinator,L2,Austin,EMPE73F5A,2021-02-23,3.9,1.9,77787.0,0.08,4.1,70.0,78.0,81.0,7.7,3.4,111.0,1,Promoted,1,10,Low,,,1,3-5yrs,0,1
EMP4ECC9B,Male,43,Finance,Finance Manager,L3,Chicago,EMPF60488,2017-02-13,7.9,5.9,149549.0,0.07,2.7,46.0,80.0,67.0,2.5,4.2,12.0,1,Not Promoted,3,15,Low,,,1,5-10yrs,0,0
EMPDA0329,Male,25,Finance,Accountant,L1,Austin,EMP94D02E,2017-10-10,7.2,6.2,74335.0,0.1,3.6,50.0,81.0,59.0,4.7,3.3,62.0,2,Not Promoted,1,4,Low,,,1,5-10yrs,0,0
EMPA1DCC1,Male,36,Engineering,Data Scientist,L2,New York,EMPD26154,2023-01-17,2.0,0.0,116107.0,0.16,2.9,75.0,74.0,85.0,6.5,5.0,20.0,2,Not Promoted,0,7,Low,,,1,1-3yrs,0,0
EMPE83AC5,Male,28,HR,HR Specialist,L1,Remote,EMPA2C5A7,2022-04-18,2.7,1.7000000000000002,64846.0,0.13,4.0,90.0,91.0,76.0,9.3,2.3,45.0,4,Not Promoted,3,11,Low,,,1,1-3yrs,0,0
EMP6E548E,Female,33,Sales,Sales Executive,L4,New York,EMPF1EB60,2015-10-29,9.2,8.2,190264.0,0.27,2.9,100.0,70.0,53.0,7.4,3.8,71.0,2,Promoted,4,7,Low,,,1,5-10yrs,0,1
EMP5BC7A2,Male,32,Sales,Sales Director,L2,New York,EMP47A49F,2020-06-22,4.5,4.5,110476.0,0.17,2.7,51.0,66.0,96.0,5.5,2.4,44.0,1,Not Promoted,3,0,Low,,,1,3-5yrs,0,0
EMP61B0D8,Male,32,Sales,Sales Executive,L1,Remote,EMP4796AC,2021-08-08,3.4,1.4,55514.0,0.07,3.2,75.0,73.0,75.0,6.2,4.1,75.0,1,Not Promoted,2,11,Low,,,1,3-5yrs,0,0
EMP51B008,Male,51,Engineering,Data Scientist,L1,New York,EMP284507,2017-05-17,7.6,5.6,100281.0,0.06,2.0,53.0,93.0,83.0,8.7,2.6,28.0,1,Promoted,2,6,Low,,,1,5-10yrs,0,1
EMP2503D9,Male,31,Finance,Treasury Analyst,L3,Chicago,EMPEF1222,2024-12-21,0.0,0.0,122615.0,0.1,3.1,56.0,86.0,62.0,6.0,1.7,62.0,2,Promoted,3,2,Low,,,1,,0,1
EMPF0D850,Male,29,Engineering,Data Scientist,L1,New York,EMPDFB9A1,2019-03-20,5.8,3.8,99187.0,0.12,3.5,54.0,61.0,93.0,5.7,2.0,48.0,0,Promoted,2,1,Low,,,1,5-10yrs,0,1
EMP13574B,Male,29,HR,HR Director,L6,Chicago,EMP9B269E,2018-03-23,6.8,5.8,266772.0,0.27,4.0,66.0,89.0,38.0,8.9,2.9,31.0,2,Not Promoted,1,6,Low,,,1,5-10yrs,0,0
EMP9DD787,Male,43,Sales,Business Development,L2,Remote,EMP12CF70,2022-03-21,2.8,0.7999999999999998,79128.0,0.07,3.4,56.0,81.0,100.0,8.2,4.7,84.0,3,Not Promoted,2,7,Low,,,1,1-3yrs,0,0
EMP43963B,Female,22,Engineering,Architecture Lead,L1,San Francisco,EMP95FFBB,2020-08-08,4.4,3.4000000000000004,87011.0,0.07,1.9,100.0,77.0,31.0,6.4,4.0,27.0,1,Not Promoted,3,13,Low,,,1,3-5yrs,0,0
EMP777B54,Male,29,Finance,Controller,L3,Chicago,EMPDB9FA0,2015-04-25,9.7,9.7,155915.0,0.06,4.4,64.0,79.0,42.0,7.4,3.7,36.0,2,Not Promoted,1,6,Low,,,1,5-10yrs,0,0
EMPEA720D,Female,47,Engineering,DevOps Engineer,L1,New York,EMPD482A5,2020-10-27,4.2,3.2,55355.0,0.16,4.5,90.0,66.0,75.0,7.1,3.2,11.0,5,Not Promoted,2,25,Low,,,1,3-5yrs,0,0
EMPE75B5A,Female,37,Sales,Account Manager,L4,Chicago,EMPEAD079,2021-10-02,3.2,2.2,149625.0,0.27,3.3,60.0,84.0,59.0,5.6,2.3,49.0,2,Not Promoted,3,4,Low,,,1,3-5yrs,0,0
EMPE27FC3,Female,37,HR,Benefits Coordinator,L1,San Francisco,EMPD92AD7,2023-01-01,2.0,1.0,59415.0,0.07,2.5,100.0,67.0,63.0,9.2,2.5,24.0,1,Not Promoted,1,2,Low,,,1,1-3yrs,0,0
EMP37310D,Female,52,Engineering,Data Scientist,L6,New York,EMP2A5655,2024-02-27,0.8,0.0,390074.0,0.22,2.7,78.0,78.0,59.0,6.3,2.8,20.0,4,Not Promoted,1,13,Low,,,1,<1yr,0,0
EMP0E000D,Male,37,HR,Benefits Coordinator,L3,San Francisco,EMPE94B91,2017-11-21,7.1,7.1,165426.0,0.06,3.0,87.0,78.0,54.0,8.7,2.7,23.0,2,Not Promoted,4,4,Low,,,1,5-10yrs,0,0
EMPA250AF,Male,29,Engineering,DevOps Engineer,L4,New York,EMP24D012,2023-02-08,1.9,1.9,235394.0,0.26,3.5,61.0,91.0,76.0,7.3,2.7,19.0,1,Not Promoted,1,7,Low,,,1,1-3yrs,0,0
EMP2FF97F,Male,33,Engineering,Technical Lead,L1,Remote,EMP2DD201,2018-05-13,6.6,6.6,50730.0,0.17,2.9,90.0,82.0,69.0,7.0,2.4,56.0,0,Not Promoted,2,2,Low,,,1,5-10yrs,0,0
EMPAE68AE,Male,26,HR,HR Specialist,L1,San Francisco,EMPD92AD7,2015-06-26,9.5,9.5,59334.0,0.08,2.4,78.0,90.0,88.0,7.1,3.3,40.0,3,Not Promoted,2,14,Low,,,1,5-10yrs,0,0
EMP6AD2FE,Female,45,Sales,Sales Executive,L3,New York,EMPF30CCB,2019-04-29,5.7,3.7,130308.0,0.09,4.1,65.0,68.0,72.0,5.0,2.6,10.0,4,Not Promoted,2,3,Low,,,1,5-10yrs,0,0
EMP7879F1,Female,40,Engineering,Architecture Lead,L3,San Francisco,EMPD2C320,2018-12-06,6.1,6.1,119622.0,0.1,3.4,53.0,81.0,62.0,6.9,4.3,48.0,3,Promoted,3,1,Low,,,1,5-10yrs,0,1
EMP521BBD,Male,44,Sales,Sales Manager,L1,San Francisco,EMP8434A9,2022-11-24,2.1,1.1,94059.0,0.12,2.3,68.0,88.0,85.0,5.7,4.3,7.0,0,Not Promoted,0,11,Low,,,1,1-3yrs,0,0
EMPA0E84A,Male,45,Sales,Sales Executive,L2,Chicago,EMPA4DE0F,2023-01-17,2.0,0.0,107362.0,0.14,3.5,66.0,97.0,33.0,6.6,3.8,56.0,2,Promoted,4,1,Low,,,1,1-3yrs,0,1
EMPF59EF5,Male,32,HR,HR Manager,L1,Remote,EMP5EB40F,2023-12-27,1.0,0.0,67435.0,0.12,3.3,88.0,68.0,18.0,6.4,3.7,27.0,1,Not Promoted,2,1,Low,,,1,<1yr,0,0
EMPCBD1B1,Female,27,Sales,Business Development,L3,San Francisco,EMP73A26C,2022-01-22,2.9,1.9,150739.0,0.17,2.6,68.0,72.0,38.0,6.3,1.9,71.0,3,Not Promoted,0,8,Low,,,1,1-3yrs,0,0
EMP95A181,Female,35,HR,HR Specialist,L1,Austin,EMPA8AF64,2018-04-27,6.7,6.7,46777.0,0.06,4.3,37.0,88.0,63.0,8.3,5.0,21.0,4,Not Promoted,6,4,Low,,,1,5-10yrs,0,0
EMP2C4EC0,Female,28,Operations,Business Analyst,L1,Chicago,EMP3917B5,2024-10-03,0.2,0.2,57859.0,0.15,3.3,84.0,100.0,78.0,4.9,3.0,12.0,5,Not Promoted,2,9,Low,,,1,<1yr,0,0
EMPD76908,Female,36,Sales,Business Development,L1,New York,EMPEA833B,2018-12-24,6.0,5.0,81772.0,0.09,3.0,95.0,85.0,17.0,7.6,4.0,35.0,0,Not Promoted,1,9,Low,,,1,5-10yrs,0,0
EMP22D5E0,Male,44,Operations,Operations Analyst,L2,Chicago,EMP0B96E5,2024-04-14,0.7,0.0,112630.0,0.1,3.1,42.0,69.0,70.0,7.4,4.0,52.0,1,Not Promoted,4,7,Low,,,1,<1yr,0,0
EMP587E86,Male,34,Sales,Sales Director,L1,San Francisco,EMP9DA0C3,2016-09-03,8.3,7.300000000000001,61075.0,0.14,3.6,100.0,69.0,63.0,4.7,2.4,4.0,1,Not Promoted,1,7,Low,,,1,5-10yrs,0,0
EMPBB76CE,Male,36,Operations,Project Manager,L5,Chicago,EMP87FD73,2023-04-20,1.7,1.7,205130.0,0.27,3.1,97.0,84.0,73.0,4.8,2.7,20.0,3,Not Promoted,3,15,Low,,,1,1-3yrs,0,0
EMP1F349C,Male,34,Engineering,DevOps Engineer,L1,Austin,EMPD4AF21,2018-09-30,6.3,6.3,74246.0,0.14,3.1,61.0,86.0,32.0,5.3,3.7,38.0,1,Not Promoted,5,5,Low,,,1,5-10yrs,0,0
EMP693D25,Female,41,Finance,Finance Manager,L4,San Francisco,EMP65656D,2021-05-27,3.6,2.6,224045.0,0.24,4.2,52.0,79.0,100.0,7.4,1.9,9.0,4,Not Promoted,1,5,Low,,,1,3-5yrs,0,0
EMP6F98B9,Male,30,Sales,Sales Executive,L2,Remote,EMP41E493,2017-04-09,7.7,6.7,65264.0,0.15,1.9,91.0,69.0,71.0,6.7,3.2,49.0,3,Not Promoted,0,5,Low,,,1,5-10yrs,0,0
EMPAA19CB,Female,22,Sales,Sales Director,L2,Austin,EMP4E2018,2024-06-06,0.6,0.0,102803.0,0.09,2.1,47.0,95.0,46.0,4.1,1.1,34.0,0,Not Promoted,3,6,Low,,,1,<1yr,0,0
EMPAD86E8,Male,39,Finance,Finance Manager,L1,San Francisco,EMP78951D,2019-02-18,5.9,5.9,62310.0,0.15,3.9,60.0,78.0,73.0,6.0,3.3,38.0,2,Not Promoted,2,11,Low,,,1,5-10yrs,0,0
EMPE9675F,Male,43,HR,Benefits Coordinator,L3,Chicago,EMP573B5D,2020-03-28,4.8,2.8,163099.0,0.15,5.0,48.0,88.0,100.0,8.2,4.5,97.0,1,Not Promoted,3,15,Low,,,1,3-5yrs,0,0
EMP091F4F,Male,39,Engineering,Software Engineer,L3,San Francisco,EMP7BD332,2015-03-29,9.8,7.800000000000001,134479.0,0.12,4.0,72.0,61.0,44.0,7.4,3.3,44.0,3,Not Promoted,2,10,Low,,,1,5-10yrs,0,0
EMP571240,Male,30,Engineering,Technical Lead,L2,Remote,EMPEB4509,2022-06-12,2.6,2.6,60697.0,0.12,4.9,98.0,96.0,40.0,8.9,2.0,19.0,1,Not Promoted,2,7,Low,,,1,1-3yrs,0,0
EMP84B6C3,Female,26,HR,HR Manager,L1,Chicago,EMP3EDC66,2020-07-30,4.4,3.4000000000000004,62260.0,0.15,2.8,79.0,74.0,68.0,6.4,2.8,17.0,3,Promoted,3,6,Low,,,1,3-5yrs,0,1
EMP665ED6,Male,39,Finance,Financial Analyst,L4,New York,EMP727AEF,2024-07-23,0.4,0.4,177215.0,0.25,2.6,90.0,98.0,69.0,6.8,3.9,25.0,0,Not Promoted,1,6,Low,,,1,<1yr,0,0
EMPA8DD25,Female,36,Operations,Operations Manager,L6,San Francisco,EMPEF4958,2019-04-15,5.7,3.7,390658.0,0.24,3.6,66.0,89.0,84.0,4.4,3.5,78.0,2,Not Promoted,1,16,Low,,,1,5-10yrs,0,0
EMPE2CBE2,Female,34,HR,HR Specialist,L2,Chicago,EMP10C1E3,2024-09-13,0.3,0.3,102726.0,0.15,4.1,74.0,65.0,100.0,7.9,3.7,28.0,3,Not Promoted,1,12,Low,,,1,<1yr,0,0
EMP1BA67E,Male,50,Operations,Operations Manager,L3,New York,EMPD212AA,2019-02-19,5.9,4.9,151201.0,0.16,2.0,50.0,85.0,86.0,5.7,3.1,29.0,1,Not Promoted,0,9,Low,,,1,5-10yrs,0,0
EMP7EF5C5,Female,27,HR,HR Manager,L2,New York,EMPBEE0D4,2015-01-28,9.9,8.9,114505.0,0.08,3.0,70.0,100.0,42.0,8.1,2.6,45.0,0,Promoted,1,11,Low,,,1,5-10yrs,0,1
EMPB4FEF9,Male,49,Sales,Sales Director,L1,San Francisco,EMP1BC60D,2021-06-19,3.5,1.5,73881.0,0.14,3.2,59.0,75.0,49.0,5.9,3.4,100.0,2,Promoted,2,7,Low,,,1,3-5yrs,0,1
EMPD4E825,Female,35,Engineering,Architecture Lead,L1,San Francisco,EMP313AD5,2017-12-04,7.1,7.1,57368.0,0.07,2.6,69.0,100.0,54.0,8.3,3.4,80.0,1,Promoted,2,13,Low,,,1,5-10yrs,0,1
EMP186919,Female,22,HR,HR Specialist,L2,San Francisco,EMPD62C9C,2019-05-25,5.6,3.5999999999999996,131911.0,0.06,2.7,68.0,87.0,86.0,6.9,4.2,28.0,1,Promoted,0,7,Low,,,1,5-10yrs,0,1
EMP24F478,Female,34,Finance,Financial Analyst,L4,New York,EMPC7351E,2017-01-06,8.0,6.0,228372.0,0.21,4.0,66.0,98.0,82.0,5.5,2.9,12.0,0,Not Promoted,2,10,Low,,,1,5-10yrs,0,0
EMPF7E0D4,Male,43,Engineering,DevOps Engineer,L1,New York,EMPAE0F9D,2024-09-30,0.3,0.3,57469.0,0.17,3.6,100.0,84.0,95.0,7.5,3.3,31.0,0,Not Promoted,2,4,Low,,,1,<1yr,0,0
EMP69DB29,Male,32,Sales,Sales Executive,L2,Chicago,EMPA41B71,2015-02-20,9.9,8.9,94170.0,0.05,3.9,100.0,81.0,81.0,9.3,3.2,48.0,2,Not Promoted,1,7,Low,,,1,5-10yrs,0,0
EMP90C938,Male,23,Operations,Process Engineer,L4,San Francisco,EMP9B0494,2020-04-04,4.7,3.7,221342.0,0.25,3.5,97.0,100.0,57.0,3.6,5.0,60.0,0,Not Promoted,1,6,Low,,,1,3-5yrs,0,0
EMP349F18,Male,34,Finance,Treasury Analyst,L1,New York,EMPEA0CBD,2021-01-12,4.0,2.0,63006.0,0.12,2.4,100.0,91.0,66.0,5.3,2.6,31.0,5,Not Promoted,1,8,Low,,,1,3-5yrs,0,0
EMP0975E1,Female,28,Sales,Business Development,L1,San Francisco,EMPE0FCFF,2024-11-16,0.1,0.0,84321.0,0.16,3.6,98.0,79.0,41.0,6.8,3.0,101.0,3,Not Promoted,2,6,Low,,,1,<1yr,0,0
EMP8EA89C,Female,39,Sales,Business Development,L3,Chicago,EMP72CF1C,2022-04-08,2.7,0.7000000000000002,137221.0,0.16,2.3,72.0,87.0,83.0,8.2,2.4,40.0,2,Not Promoted,2,7,Low,,,1,1-3yrs,0,0
EMP5BB7B1,Male,41,Engineering,Technical Lead,L1,New York,EMP30F87E,2018-08-05,6.4,6.4,63841.0,0.16,2.9,70.0,75.0,57.0,7.6,4.5,55.0,1,Not Promoted,4,10,Low,,,1,5-10yrs,0,0
EMPCDDA79,Male,27,Sales,Business Development,L1,New York,EMPA36788,2019-10-09,5.2,5.2,60672.0,0.15,2.3,76.0,83.0,94.0,5.6,4.5,56.0,3,Not Promoted,2,12,Low,,,1,5-10yrs,0,0
EMPD7F00C,Male,29,Sales,Account Manager,L2,New York,EMP742D38,2016-08-25,8.4,7.4,118488.0,0.16,2.7,68.0,96.0,82.0,7.1,3.1,48.0,0,Not Promoted,3,14,Low,,,1,5-10yrs,0,0
EMP23922B,Male,41,Engineering,Technical Lead,L2,Austin,EMP9C55DD,2022-04-26,2.7,1.7000000000000002,85879.0,0.07,3.3,53.0,80.0,100.0,7.9,4.4,101.0,1,Not Promoted,2,2,Low,,,1,1-3yrs,0,0
EMP94FC74,Male,28,HR,HR Manager,L4,Austin,EMP982130,2023-02-02,1.9,0.0,154839.0,0.17,2.8,77.0,72.0,78.0,7.0,3.6,86.0,1,Promoted,0,5,Low,,,1,1-3yrs,0,1
EMP98D419,Male,26,Sales,Sales Executive,L3,Austin,EMP014DDC,2017-01-16,8.0,8.0,144421.0,0.08,2.4,44.0,70.0,78.0,7.7,3.9,26.0,0,Not Promoted,2,3,Low,,,1,5-10yrs,0,0
EMP2D6376,Female,26,HR,HR Manager,L2,Chicago,EMP088925,2020-01-18,5.0,5.0,104498.0,0.15,4.2,74.0,83.0,66.0,7.8,2.4,59.0,0,Not Promoted,1,2,Low,,,1,3-5yrs,0,0
EMP12F5CD,Male,38,Operations,Business Analyst,L2,Chicago,EMPE2C71E,2016-03-29,8.8,8.8,87950.0,0.07,3.1,54.0,72.0,62.0,3.2,3.4,47.0,1,Promoted,2,10,Low,,,1,5-10yrs,0,1
EMP2C7C17,Male,37,Engineering,DevOps Engineer,L5,San Francisco,EMPCF7C4C,2021-07-07,3.5,1.5,333944.0,0.15,2.7,71.0,65.0,65.0,7.0,5.0,14.0,0,Promoted,4,3,Low,,,1,3-5yrs,0,1
EMP745EDE,Female,30,Finance,Accountant,L1,Chicago,EMP267664,2022-06-03,2.6,0.6000000000000001,76907.0,0.16,2.2,75.0,68.0,90.0,6.1,4.6,8.0,1,Promoted,1,3,Low,,,1,1-3yrs,0,1
EMP8D640D,Male,35,Sales,Sales Manager,L1,New York,EMP8F15EB,2024-03-07,0.8,0.0,70337.0,0.14,1.5,66.0,96.0,43.0,8.5,4.0,12.0,0,Not Promoted,0,5,Low,,,1,<1yr,0,0
EMP69820E,Female,47,Operations,Process Engineer,L5,Chicago,EMPAF29C0,2016-10-17,8.2,8.2,238169.0,0.26,3.0,42.0,80.0,71.0,3.9,4.2,131.0,0,Not Promoted,2,13,Low,,,1,5-10yrs,0,0
EMPA2AD08,Female,27,Engineering,DevOps Engineer,L5,Austin,EMP13448D,2019-08-10,5.4,4.4,259214.0,0.14,2.0,51.0,83.0,37.0,6.5,5.0,18.0,4,Not Promoted,1,6,Low,,,1,5-10yrs,0,0
EMP770F9B,Female,22,Finance,Finance Manager,L1,San Francisco,EMPBBB02B,2015-04-17,9.7,9.7,66368.0,0.1,3.8,80.0,70.0,77.0,7.1,4.0,33.0,1,Promoted,2,9,Low,,,1,5-10yrs,0,1
EMP1BAF7B,Male,39,Finance,Accountant,L1,San Francisco,EMP8F5631,2023-07-11,1.5,0.5,78969.0,0.09,3.2,62.0,75.0,61.0,9.9,2.7,34.0,2,Not Promoted,1,0,Low,,,1,1-3yrs,0,0
EMPEAAEF3,Male,34,Sales,Business Development,L2,New York,EMP20B8B7,2016-06-11,8.6,6.6,114219.0,0.05,4.6,82.0,75.0,80.0,9.4,4.4,86.0,0,Not Promoted,0,4,Low,,,1,5-10yrs,0,0
EMP3C8870,Female,29,Engineering,Technical Lead,L1,Chicago,EMP8131AC,2024-04-23,0.7,0.0,70659.0,0.09,3.4,72.0,79.0,55.0,7.1,3.2,43.0,1,Not Promoted,1,12,Low,,,1,<1yr,0,0
EMP260B62,Female,40,Finance,Financial Analyst,L3,Chicago,EMP455C58,2022-01-30,2.9,0.8999999999999999,142150.0,0.1,2.5,68.0,62.0,65.0,7.3,3.7,45.0,3,Not Promoted,3,7,Low,,,1,1-3yrs,0,0
EMP7E7727,Male,42,HR,HR Director,L1,Austin,EMP444FD4,2022-05-17,2.6,0.6000000000000001,67985.0,0.06,1.5,78.0,95.0,83.0,8.5,3.4,50.0,2,Not Promoted,4,23,Low,,,1,1-3yrs,0,0
EMPD4717F,Male,22,Sales,Sales Executive,L1,San Francisco,EMP28484E,2019-04-18,5.7,5.7,65762.0,0.12,3.9,60.0,82.0,73.0,5.0,2.7,35.0,2,Not Promoted,1,5,Low,,,1,5-10yrs,0,0
EMP81FE71,Male,30,Finance,Treasury Analyst,L2,Austin,EMPDFA98D,2023-11-01,1.2,0.0,88902.0,0.1,2.0,79.0,84.0,100.0,6.8,3.6,83.0,1,Not Promoted,1,9,Low,,,1,1-3yrs,0,0
EMPC474EA,Male,54,Sales,Sales Executive,L5,Chicago,EMP4B325B,2023-04-18,1.7,1.7,249454.0,0.13,2.8,64.0,93.0,60.0,8.5,4.2,71.0,3,Not Promoted,1,5,Low,,,1,1-3yrs,0,0
EMP06F61E,Male,40,HR,Talent Acquisition,L2,Austin,EMP691272,2024-03-08,0.8,0.8,101662.0,0.14,4.7,100.0,92.0,59.0,8.0,4.0,28.0,3,Promoted,3,10,Low,,,1,<1yr,0,1
EMP622F74,Male,40,Engineering,Technical Lead,L2,San Francisco,EMPBBA060,2015-09-23,9.3,7.300000000000001,118464.0,0.14,3.7,52.0,75.0,95.0,9.9,3.7,31.0,2,Not Promoted,3,3,Low,,,1,5-10yrs,0,0
EMP8A509B,Male,44,Operations,Project Manager,L7,San Francisco,EMP1435F7,2016-05-11,8.6,7.6,539445.0,0.32,3.6,66.0,89.0,63.0,5.3,3.1,41.0,0,Promoted,2,13,Low,,,1,5-10yrs,0,1
EMPE031B6,Female,35,Sales,Business Development,L2,Chicago,EMPA3D360,2021-04-17,3.7,2.7,113078.0,0.11,4.0,66.0,89.0,62.0,6.4,1.8,11.0,0,Not Promoted,4,5,Low,,,1,3-5yrs,0,0
EMPFA610A,Male,41,Sales,Sales Manager,L2,Chicago,EMPB0723A,2019-11-22,5.1,3.0999999999999996,81881.0,0.18,4.0,48.0,86.0,78.0,6.4,3.3,60.0,2,Not Promoted,2,2,Low,,,1,5-10yrs,0,0
EMPAFB848,Female,41,Engineering,DevOps Engineer,L2,Remote,EMPF66470,2020-09-30,4.3,2.3,64084.0,0.17,4.6,85.0,95.0,67.0,5.4,3.8,76.0,2,Not Promoted,2,5,Low,,,1,3-5yrs,0,0
EMPF637E8,Female,39,Engineering,Architecture Lead,L1,New York,EMP4CB292,2024-08-26,0.3,0.0,70127.0,0.12,2.7,64.0,92.0,64.0,8.7,1.4,19.0,3,Promoted,1,8,Low,,,1,<1yr,0,1
EMP60ED96,Male,32,Finance,Finance Manager,L2,New York,EMP6FAEA0,2024-09-13,0.3,0.3,97007.0,0.11,2.9,35.0,91.0,56.0,6.4,3.2,111.0,0,Promoted,1,9,Low,,,1,<1yr,0,1
EMP9DE058,Female,36,Sales,Business Development,L2,Remote,EMP11028C,2015-03-23,9.8,7.800000000000001,75387.0,0.05,2.4,85.0,98.0,97.0,6.9,3.2,20.0,2,Not Promoted,2,3,Low,,,1,5-10yrs,0,0
EMP221B7B,Female,30,HR,HR Director,L1,San Francisco,EMP65000B,2023-04-18,1.7,0.7,57938.0,0.14,3.2,61.0,82.0,67.0,7.1,2.5,13.0,2,Not Promoted,1,3,Low,,,1,1-3yrs,0,0
EMPD4C4E2,Male,35,Engineering,Software Engineer,L1,Chicago,EMPE71AD5,2016-04-26,8.7,7.699999999999999,55452.0,0.12,3.1,70.0,83.0,59.0,9.6,4.0,47.0,1,Not Promoted,1,9,Low,,,1,5-10yrs,0,0
EMPD81805,Male,26,Sales,Sales Manager,L1,San Francisco,EMP2B180E,2015-04-19,9.7,7.699999999999999,70374.0,0.17,1.6,84.0,92.0,64.0,8.3,4.1,84.0,3,Promoted,4,8,Low,,,1,5-10yrs,0,1
EMPCA2650,Male,29,Sales,Sales Manager,L2,New York,EMP24001B,2021-10-19,3.2,2.2,115426.0,0.13,2.6,65.0,80.0,77.0,6.6,4.9,49.0,0,Not Promoted,1,9,Low,,,1,3-5yrs,0,0
EMP4123A7,Female,33,Engineering,Technical Lead,L1,Austin,EMP0E7758,2024-12-08,0.1,0.1,81254.0,0.18,4.5,65.0,88.0,99.0,5.5,3.3,28.0,4,Not Promoted,0,8,Low,,,1,<1yr,0,0
EMP9E8442,Female,27,Engineering,Technical Lead,L1,Chicago,EMPCFC53D,2023-11-02,1.2,1.2,81537.0,0.16,3.4,100.0,75.0,67.0,8.2,4.5,57.0,4,Promoted,1,7,Low,,,1,1-3yrs,0,1
EMPDE3C53,Male,31,Sales,Account Manager,L5,San Francisco,EMP374302,2017-06-21,7.5,5.5,246942.0,0.27,3.8,35.0,55.0,53.0,8.1,2.6,25.0,0,Promoted,1,3,Low,,,1,5-10yrs,0,1
EMPE4CD92,Female,34,Sales,Sales Director,L2,San Francisco,EMP3E9D88,2019-11-21,5.1,5.1,114747.0,0.09,3.1,49.0,89.0,100.0,5.1,3.0,72.0,1,Promoted,3,14,Low,,,1,5-10yrs,0,1
EMPD3602D,Male,38,Sales,Account Manager,L1,Austin,EMP5ECBCF,2024-05-27,0.6,0.6,47208.0,0.07,1.5,52.0,63.0,73.0,6.3,3.9,7.0,0,Not Promoted,3,8,Low,,,1,<1yr,0,0
EMP690BAD,Male,43,Finance,Financial Analyst,L3,New York,EMPD5FF74,2015-01-14,10.0,9.0,137807.0,0.15,3.1,100.0,74.0,68.0,6.9,2.7,20.0,3,Not Promoted,2,5,Low,,,1,5-10yrs,0,0
